epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,136951,0.4555,0.47514,1.13109,0.94341,0.83636,0.88825,0.79631,0.5843,0.57801,0.94141,0.006898,0.006898,0.006898
96,138393,0.45502,0.47818,1.13009,0.95864,0.84284,0.88108,0.79795,0.59952,0.5907,0.95685,0.006865,0.006865,0.006865
97,139834,0.45918,0.48708,1.12909,0.93922,0.84293,0.88271,0.79539,0.57591,0.60635,0.93798,0.006832,0.006832,0.006832
98,141275,0.45265,0.46955,1.12466,0.95412,0.84545,0.88344,0.78734,0.56709,0.58278,0.92486,0.006799,0.006799,0.006799
99,142717,0.45218,0.48005,1.12795,0.93916,0.84197,0.87787,0.78915,0.55066,0.59783,0.90797,0.006766,0.006766,0.006766
100,144158,0.45975,0.48429,1.12974,0.94767,0.82315,0.87564,0.77539,0.59543,0.61145,0.94472,0.006733,0.006733,0.006733
101,145598,0.45591,0.46948,1.12939,0.93622,0.84545,0.8779,0.78025,0.59338,0.58954,0.95267,0.0067,0.0067,0.0067
102,147040,0.44675,0.46891,1.12241,0.9546,0.84545,0.87333,0.77607,0.60474,0.60664,0.96247,0.006667,0.006667,0.006667
103,148482,0.45293,0.47589,1.12531,0.96668,0.83636,0.87021,0.77288,0.57426,0.63,0.93392,0.006634,0.006634,0.006634
104,149923,0.45564,0.47619,1.12814,0.96996,0.82727,0.8883,0.76855,0.58576,0.62966,0.9428,0.006601,0.006601,0.006601
105,151366,0.44896,0.46388,1.1269,0.93481,0.87273,0.89783,0.78843,0.55318,0.59696,0.89618,0.006568,0.006568,0.006568
106,152809,0.44284,0.45665,1.11944,0.93049,0.85183,0.87811,0.78671,0.56774,0.6227,0.92154,0.006535,0.006535,0.006535
107,154251,0.44733,0.4549,1.1203,0.93048,0.8517,0.87328,0.77727,0.5571,0.6114,0.90308,0.006502,0.006502,0.006502
108,155693,0.44018,0.4534,1.11807,0.91904,0.85455,0.88345,0.78757,0.55692,0.58829,0.89013,0.006469,0.006469,0.006469
109,157135,0.44588,0.45597,1.11672,0.9215,0.85379,0.88662,0.78895,0.55266,0.59457,0.89525,0.006436,0.006436,0.006436
110,158577,0.44116,0.46227,1.12635,0.9684,0.83585,0.8806,0.77795,0.54976,0.6175,0.8986,0.006403,0.006403,0.006403
111,160018,0.4444,0.4587,1.12362,0.93628,0.84545,0.87887,0.79322,0.5469,0.64294,0.89682,0.00637,0.00637,0.00637
112,161460,0.44983,0.46507,1.12206,0.92723,0.84545,0.88383,0.7963,0.55206,0.58875,0.90075,0.006337,0.006337,0.006337
113,162902,0.44693,0.46283,1.12258,0.94912,0.8479,0.89713,0.80351,0.5369,0.57328,0.88928,0.006304,0.006304,0.006304
114,164343,0.43541,0.44656,1.11905,0.94322,0.85455,0.89641,0.79724,0.54628,0.56897,0.90513,0.006271,0.006271,0.006271
115,165784,0.43799,0.46009,1.11531,0.93378,0.84545,0.89045,0.79564,0.5491,0.56307,0.89959,0.006238,0.006238,0.006238
116,167225,0.44993,0.46722,1.12305,0.9371,0.84545,0.88406,0.7905,0.51497,0.55881,0.85515,0.006205,0.006205,0.006205
117,168667,0.43722,0.45324,1.11462,0.96089,0.82727,0.88336,0.78749,0.54222,0.57246,0.89703,0.006172,0.006172,0.006172
118,170109,0.43411,0.44899,1.11324,0.96874,0.84513,0.88334,0.7904,0.53891,0.5747,0.88645,0.006139,0.006139,0.006139
119,171551,0.43239,0.44785,1.11046,0.96459,0.83636,0.88547,0.78754,0.54209,0.58171,0.88634,0.006106,0.006106,0.006106
120,172992,0.43955,0.45398,1.1183,0.94678,0.83636,0.88541,0.7916,0.5424,0.58753,0.88753,0.006073,0.006073,0.006073
121,174434,0.43617,0.45051,1.11293,0.93334,0.83636,0.88316,0.79101,0.53018,0.58157,0.87535,0.00604,0.00604,0.00604
122,175875,0.43193,0.44701,1.10791,0.92878,0.83636,0.88145,0.78326,0.54153,0.59759,0.88298,0.006007,0.006007,0.006007
123,177317,0.43558,0.45181,1.11152,0.92857,0.84545,0.88199,0.78708,0.54552,0.60344,0.88915,0.005974,0.005974,0.005974
124,178759,0.44123,0.45252,1.11401,0.92637,0.84545,0.88443,0.78808,0.52927,0.5773,0.87055,0.005941,0.005941,0.005941
125,180200,0.43749,0.45134,1.11184,0.94888,0.8438,0.88807,0.79186,0.52182,0.56489,0.86058,0.005908,0.005908,0.005908
126,181642,0.42712,0.43884,1.10898,0.95215,0.84545,0.8881,0.79733,0.51859,0.56692,0.84865,0.005875,0.005875,0.005875
127,183084,0.42904,0.44092,1.11013,0.93657,0.84545,0.88602,0.79348,0.5146,0.56587,0.84438,0.005842,0.005842,0.005842
128,184526,0.42865,0.44073,1.10763,0.91193,0.84545,0.88624,0.78027,0.52188,0.57201,0.85237,0.005809,0.005809,0.005809
129,185974,0.43111,0.42933,1.11218,0.90311,0.84733,0.88949,0.79627,0.51934,0.55794,0.85914,0.005776,0.005776,0.005776
130,187421,0.42823,0.43174,1.10851,0.90454,0.86145,0.88944,0.7938,0.51687,0.55812,0.85314,0.005743,0.005743,0.005743
131,188864,0.43082,0.43207,1.1053,0.9013,0.85455,0.8919,0.79694,0.51867,0.54109,0.85405,0.00571,0.00571,0.00571
132,190307,0.43176,0.43914,1.11169,0.92762,0.83636,0.89399,0.79253,0.52027,0.53585,0.84714,0.005677,0.005677,0.005677
133,191750,0.42423,0.43782,1.10406,0.92144,0.85302,0.88603,0.79598,0.52823,0.54583,0.85742,0.005644,0.005644,0.005644
134,193196,0.42201,0.43131,1.10035,0.9183,0.85455,0.88608,0.79948,0.53798,0.55406,0.87137,0.005611,0.005611,0.005611
135,194641,0.43516,0.44237,1.10583,0.92181,0.84545,0.88695,0.80222,0.53404,0.56149,0.8813,0.005578,0.005578,0.005578
136,196085,0.42793,0.43349,1.10667,0.94845,0.83623,0.8856,0.79984,0.53749,0.57283,0.88692,0.005545,0.005545,0.005545
137,197528,0.4195,0.42877,1.09869,0.92126,0.85094,0.88612,0.78961,0.54443,0.57079,0.89204,0.005512,0.005512,0.005512
138,198972,0.43434,0.44132,1.11021,0.92061,0.85455,0.8851,0.7929,0.54649,0.55992,0.88724,0.005479,0.005479,0.005479
139,200415,0.42205,0.42991,1.09963,0.94958,0.82727,0.88402,0.78552,0.54549,0.55876,0.88405,0.005446,0.005446,0.005446
140,201858,0.4226,0.42055,1.10572,0.94516,0.82727,0.8825,0.79291,0.53982,0.5646,0.87976,0.005413,0.005413,0.005413
141,203301,0.42502,0.42864,1.10467,0.94277,0.83636,0.88685,0.79042,0.5437,0.56233,0.88302,0.00538,0.00538,0.00538
142,204745,0.42468,0.42892,1.10108,0.95529,0.83636,0.886,0.78502,0.55595,0.56552,0.89567,0.005347,0.005347,0.005347
143,206188,0.41787,0.4233,1.09495,0.94748,0.81818,0.88491,0.78999,0.55534,0.56883,0.89727,0.005314,0.005314,0.005314
144,207631,0.4221,0.42287,1.1022,0.93168,0.83636,0.89387,0.79313,0.55469,0.57649,0.89254,0.005281,0.005281,0.005281
145,209074,0.4183,0.4315,1.10031,0.92214,0.86134,0.89606,0.7892,0.56068,0.57847,0.90137,0.005248,0.005248,0.005248
146,210517,0.42002,0.42363,1.09997,0.92194,0.86364,0.89909,0.79012,0.56336,0.58247,0.9082,0.005215,0.005215,0.005215
147,211960,0.41854,0.41819,1.09894,0.91953,0.86364,0.89888,0.79216,0.56213,0.58018,0.90893,0.005182,0.005182,0.005182
148,213403,0.41735,0.41844,1.09772,0.9313,0.86269,0.89855,0.79608,0.5557,0.5761,0.90382,0.005149,0.005149,0.005149
149,214849,0.41304,0.41604,1.09479,0.92864,0.86364,0.89829,0.79518,0.54701,0.56858,0.89468,0.005116,0.005116,0.005116
150,216292,0.41404,0.41504,1.09198,0.92008,0.85455,0.88849,0.79703,0.54016,0.56585,0.88419,0.005083,0.005083,0.005083
151,217736,0.40451,0.4076,1.08853,0.91922,0.85455,0.88759,0.79892,0.52852,0.56482,0.87379,0.00505,0.00505,0.00505
152,219180,0.42097,0.42166,1.09827,0.91596,0.85455,0.88628,0.79504,0.52939,0.56563,0.87247,0.005017,0.005017,0.005017
153,220624,0.41243,0.41118,1.09735,0.91867,0.85455,0.88545,0.79513,0.5273,0.56156,0.87089,0.004984,0.004984,0.004984
154,222067,0.41341,0.4119,1.09411,0.92115,0.84965,0.88578,0.79619,0.52644,0.56381,0.87567,0.004951,0.004951,0.004951
155,223510,0.40998,0.41142,1.09301,0.94766,0.82299,0.88634,0.79769,0.53205,0.56295,0.88192,0.004918,0.004918,0.004918
156,224954,0.40779,0.40668,1.08929,0.94763,0.82244,0.8854,0.79356,0.53425,0.57381,0.88436,0.004885,0.004885,0.004885
157,226399,0.41195,0.40735,1.092,0.94768,0.82329,0.88357,0.79192,0.54303,0.5744,0.89473,0.004852,0.004852,0.004852
158,227842,0.41027,0.41274,1.08999,0.94783,0.82586,0.88586,0.78764,0.55106,0.57134,0.90843,0.004819,0.004819,0.004819
159,229286,0.40314,0.39754,1.08937,0.93933,0.84456,0.89682,0.79177,0.55208,0.57172,0.91065,0.004786,0.004786,0.004786
160,230729,0.40875,0.40552,1.09146,0.93514,0.84545,0.89592,0.79259,0.55415,0.57903,0.91477,0.004753,0.004753,0.004753
161,232173,0.40891,0.40741,1.09006,0.92652,0.84545,0.89559,0.79689,0.55149,0.57917,0.91442,0.00472,0.00472,0.00472
162,233617,0.40158,0.40015,1.0865,0.92701,0.84545,0.89594,0.79533,0.55285,0.57763,0.91397,0.004687,0.004687,0.004687
163,235060,0.41238,0.40866,1.09509,0.92996,0.8449,0.89607,0.79543,0.55074,0.57383,0.91114,0.004654,0.004654,0.004654
164,236504,0.4087,0.40586,1.09372,0.92896,0.84545,0.89461,0.79708,0.5554,0.57064,0.91745,0.004621,0.004621,0.004621
165,237948,0.4052,0.39588,1.08963,0.92993,0.84451,0.89926,0.79726,0.5519,0.56938,0.91346,0.004588,0.004588,0.004588
166,239391,0.40547,0.4076,1.08527,0.9357,0.86364,0.91032,0.79866,0.55175,0.5705,0.91381,0.004555,0.004555,0.004555
167,240834,0.40565,0.40462,1.08672,0.92178,0.84545,0.89996,0.7963,0.55196,0.57137,0.91222,0.004522,0.004522,0.004522
168,242277,0.41064,0.39989,1.08946,0.9372,0.85455,0.90803,0.8012,0.54842,0.56985,0.90559,0.004489,0.004489,0.004489
169,243722,0.40031,0.40047,1.08261,0.93618,0.85455,0.90778,0.79755,0.54742,0.56734,0.90186,0.004456,0.004456,0.004456
170,245165,0.39445,0.38882,1.08156,0.92463,0.84545,0.89919,0.79823,0.54691,0.564,0.90019,0.004423,0.004423,0.004423
171,246609,0.40456,0.39445,1.08067,0.9355,0.85455,0.90824,0.79953,0.54325,0.55924,0.89526,0.00439,0.00439,0.00439
172,248053,0.40539,0.39688,1.0863,0.93877,0.85455,0.90835,0.79874,0.54202,0.55468,0.89284,0.004357,0.004357,0.004357
173,249496,0.4041,0.39903,1.08572,0.93104,0.85455,0.9083,0.798,0.54061,0.5501,0.89165,0.004324,0.004324,0.004324
174,250940,0.40573,0.40081,1.08512,0.93117,0.86095,0.91007,0.79514,0.53802,0.54309,0.88921,0.004291,0.004291,0.004291
175,252383,0.40249,0.39522,1.08566,0.93122,0.8616,0.91019,0.79557,0.54036,0.54197,0.89187,0.004258,0.004258,0.004258
